equation_id,equation_title,equation_source_file,equation_line_number,equation_domain_family,wolfram_status,anchor_id,anchor_title,anchor_semantic_kind,anchor_domain_family,anchor_source_file,anchor_line_number,mapping_method,line_distance
ID11323,Phone2 CMBEmergenceTheorem — Subject To T Ρ -I/ H Selection Ρ + Ρ,UnificationComparison.txt,754,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,245
ID11324,Phone2 CMBEmergenceTheorem — Convergenceacceleration Geometricflow,UnificationComparison.txt,758,gravity_cosmology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,241
ID11325,Phone2 CMBEmergenceTheorem — Meancurvature T X H N + Log Φ Fitness,UnificationComparison.txt,760,field_topology_mhd,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,239
ID11326,Phone2 CMBEmergenceTheorem — Convergence Resurgenttransseries,UnificationComparison.txt,765,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,234
ID11327,Phone2 CMBEmergenceTheorem — Asymptoticexpansion Fitness N,UnificationComparison.txt,766,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,233
ID11328,Phone2 CMBEmergenceTheorem — Boreltransform Fitness Ξ,UnificationComparison.txt,769,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,230
ID11329,Phone2 CMBEmergenceTheorem — Resurgentstructure Alienderivative,UnificationComparison.txt,772,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,227
ID11330,Phone2 CMBEmergenceTheorem — Fitness Ω Singular,UnificationComparison.txt,773,geometry_topology,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,226
ID11331,Phone2 CMBEmergenceTheorem — S E - - /Ξ Fitness Ξ,UnificationComparison.txt,774,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,225
ID11332,Phone2 CMBEmergenceTheorem — Stokesautomorphism Θ,UnificationComparison.txt,776,category_type_theory,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,223
ID11333,Phone2 CMBEmergenceTheorem — Exp Ω Singular Θ Disc,UnificationComparison.txt,777,geometry_topology,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,222
ID11334,Phone2 CMBEmergenceTheorem — Accelerationmechanism Module Optimal Path,UnificationComparison.txt,780,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,219
ID11335,Phone2 CMBEmergenceTheorem — Optimal Path Argmin,UnificationComparison.txt,781,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,218
ID11336,Phone2 CMBEmergenceTheorem — Actionfunctional Path L X T Dt,UnificationComparison.txt,782,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,217
ID11337,Phone2 CMBEmergenceTheorem — Over Path C 0 T Configurationspace,UnificationComparison.txt,783,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,216
ID11338,Phone2 CMBEmergenceTheorem — From Localminimum Current Fitness,UnificationComparison.txt,787,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,212
ID11339,Phone2 CMBEmergenceTheorem — To Globalminimum Via Optimal Path,UnificationComparison.txt,788,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,211
ID11340,Phone2 CMBEmergenceTheorem — Rate Tunnel 0/2Π Exp -S Instanton/,UnificationComparison.txt,789,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,210
ID11341,Phone2 CMBEmergenceTheorem — Field Fieldcouplingtensor,UnificationComparison.txt,795,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,204
ID11342,Phone2 CMBEmergenceTheorem — Metrictensor G Μν Η Μν + H Μν Dna + H Μν Tzpqvt,UnificationComparison.txt,796,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,203
ID11343,Phone2 CMBEmergenceTheorem — Dnafieldtensor F Μν Dna Module A Μ Helix,UnificationComparison.txt,798,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,201
ID11344,Phone2 CMBEmergenceTheorem — A Μ Helix E/C N 1 10 9 Q N,UnificationComparison.txt,799,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,200
ID11345,Phone2 CMBEmergenceTheorem — Tzpqvtfieldtensor G Μνρσ,UnificationComparison.txt,806,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,193
ID11346,Phone2 CMBEmergenceTheorem — Couplinglagrangian Interaction,UnificationComparison.txt,810,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,189
ID11347,Phone2 CMBEmergenceTheorem — Initialdna Ψ 0,UnificationComparison.txt,817,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,182
ID11348,Phone2 CMBEmergenceTheorem — Targetphenotype Φ Target,UnificationComparison.txt,818,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,181
ID11349,Phone2 CMBEmergenceTheorem — Timehorizon T,UnificationComparison.txt,819,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,180
ID11350,Phone2 CMBEmergenceTheorem — Module,UnificationComparison.txt,820,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,179
ID11351,Phone2 CMBEmergenceTheorem — Trajectory 0 Blobbitencoding Ψ 0 153600,UnificationComparison.txt,824,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,175
ID11352,Phone2 CMBEmergenceTheorem — Control Sequence Pontryaginmaximumprinciple,UnificationComparison.txt,827,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,172
ID11353,Phone2 CMBEmergenceTheorem — Stateequation F X U T,UnificationComparison.txt,828,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,171
ID11354,Phone2 CMBEmergenceTheorem — Costfunctional 0 T L X U Dt + Φ X T,UnificationComparison.txt,829,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,170
ID11355,Phone2 CMBEmergenceTheorem — Constraints U U Admissible X Dna Space,UnificationComparison.txt,830,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,169
ID11356,Phone2 CMBEmergenceTheorem — Frequency Control Sequence T Frequency,UnificationComparison.txt,836,signal_wave,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,163
ID11357,Phone2 CMBEmergenceTheorem — Amplitude Control Sequence T Amplitude,UnificationComparison.txt,837,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,162
ID11358,Phone2 CMBEmergenceTheorem — Phase Control Sequence T Phase,UnificationComparison.txt,838,signal_wave,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,161
ID11359,Phone2 CMBEmergenceTheorem — Measurement Record T Quantummeasurement,UnificationComparison.txt,841,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,158
ID11360,Phone2 CMBEmergenceTheorem — Observable Fitnessoperator,UnificationComparison.txt,842,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,157
ID11361,Phone2 CMBEmergenceTheorem — Postselection Fitness Fitness T-1,UnificationComparison.txt,843,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,156
ID11362,Phone2 CMBEmergenceTheorem — Trajectory T Quantumjump,UnificationComparison.txt,846,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,153
ID11363,Phone2 CMBEmergenceTheorem — Jumpprobability L K Trajectory T-1 Dt,UnificationComparison.txt,848,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,151
ID11364,Phone2 CMBEmergenceTheorem — Optimizeddna Inverseblobbit Trajectory T,UnificationComparison.txt,856,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,143
ID11365,Phone2 CMBEmergenceTheorem — Accelerationfactor Fitness T - Fitness 0 / T Natural R,UnificationComparison.txt,857,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,142
ID11366,Phone2 CMBEmergenceTheorem — Convergenceorder N,UnificationComparison.txt,858,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,141
ID11367,Phone2 CMBEmergenceTheorem — Theoreticalspeedupanalysis Association,UnificationComparison.txt,865,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,134
ID11368,Phone2 CMBEmergenceTheorem — Quantumadvantage Speedup,UnificationComparison.txt,866,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,133
ID11369,Phone2 CMBEmergenceTheorem — Classical O 4 N Exhaustive Search,UnificationComparison.txt,867,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,132
ID11370,Phone2 CMBEmergenceTheorem — Quantum O 4 N Grover S Algorithm,UnificationComparison.txt,868,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,131
ID11371,Phone2 CMBEmergenceTheorem — Tzpqvt O Log 4 N /N,UnificationComparison.txt,869,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,130
