scenario,rho_vac,pressure,pressure_derivative,pressure_gap
offset_pressure_floor,0.874,1.3075504,-1.3008,1.0575504
offset_pressure_floor,0.876,1.3049504,-1.2992000000000001,1.0549504
offset_pressure_floor,0.878,1.3023535999999998,-1.2976,1.0523535999999998
offset_pressure_floor,0.88,1.2997600000000002,-1.2960000000000003,1.0497600000000002
offset_pressure_floor,0.882,1.2971696,-1.2944,1.0471696
offset_pressure_floor,0.884,1.2945824000000001,-1.2928000000000002,1.0445824000000001
offset_pressure_floor,0.886,1.2919983999999998,-1.2912,1.0419983999999998
offset_pressure_floor,0.888,1.2894176000000002,-1.2896,1.0394176000000002
offset_pressure_floor,0.89,1.2868399999999998,-1.288,1.0368399999999998
offset_pressure_floor,0.892,1.2842656000000001,-1.2864000000000002,1.0342656000000001
offset_pressure_floor,0.894,1.2816944,-1.2848,1.0316944
offset_pressure_floor,0.896,1.2791264000000002,-1.2832000000000001,1.0291264000000002
offset_pressure_floor,0.898,1.2765615999999997,-1.2816,1.0265615999999997
offset_pressure_floor,0.9,1.2740000000000002,-1.2800000000000002,1.0240000000000002
offset_pressure_floor,0.902,1.2714416,-1.2784,1.0214416
offset_pressure_floor,0.904,1.2688864000000002,-1.2768000000000002,1.0188864000000002
offset_pressure_floor,0.906,1.2663343999999999,-1.2752,1.0163343999999999
offset_pressure_floor,0.908,1.2637856,-1.2736,1.0137856
offset_pressure_floor,0.91,1.2612399999999997,-1.272,1.0112399999999997
offset_pressure_floor,0.912,1.2586976000000003,-1.2704000000000002,1.0086976000000003
offset_pressure_floor,0.914,1.2561584,-1.2688,1.0061584
offset_pressure_floor,0.916,1.2536224,-1.2672,1.0036224
offset_pressure_floor,0.9179999999999999,1.2510896,-1.2656,1.0010896
offset_pressure_floor,0.9199999999999999,1.2485600000000003,-1.2640000000000002,0.9985600000000003
offset_pressure_floor,0.9219999999999999,1.2460336,-1.2624000000000002,0.9960336000000001
offset_pressure_floor,0.9239999999999999,1.2435104000000001,-1.2608000000000001,0.9935104000000001
offset_pressure_floor,0.9259999999999999,1.2409904000000003,-1.2592,0.9909904000000003
offset_pressure_floor,0.9279999999999999,1.2384736,-1.2576,0.9884736000000001
offset_pressure_floor,0.9299999999999999,1.23596,-1.2560000000000002,0.98596
offset_pressure_floor,0.9319999999999999,1.2334496000000001,-1.2544000000000002,0.9834496000000001
offset_pressure_floor,0.9339999999999999,1.2309424,-1.2528000000000001,0.9809424
offset_pressure_floor,0.9359999999999999,1.2284384000000002,-1.2512,0.9784384000000002
offset_pressure_floor,0.938,1.2259376000000002,-1.2496,0.9759376000000002
offset_pressure_floor,0.94,1.22344,-1.2480000000000002,0.9734400000000001
offset_pressure_floor,0.942,1.2209456000000003,-1.2464000000000002,0.9709456000000003
offset_pressure_floor,0.944,1.2184544000000002,-1.2448000000000001,0.9684544000000002
offset_pressure_floor,0.946,1.2159664000000001,-1.2432,0.9659664000000001
offset_pressure_floor,0.948,1.2134816000000002,-1.2416,0.9634816000000002
offset_pressure_floor,0.95,1.2110000000000003,-1.2400000000000002,0.9610000000000003
offset_pressure_floor,0.952,1.2085216,-1.2384000000000002,0.9585216000000001
offset_pressure_floor,0.954,1.2060464,-1.2368000000000001,0.9560464
offset_pressure_floor,0.956,1.2035744000000002,-1.2352,0.9535744000000002
offset_pressure_floor,0.958,1.2011056,-1.2336,0.9511056
offset_pressure_floor,0.96,1.1986400000000001,-1.2320000000000002,0.9486400000000001
offset_pressure_floor,0.962,1.1961776,-1.2304000000000002,0.9461776
offset_pressure_floor,0.964,1.1937184,-1.2288000000000001,0.9437184000000001
offset_pressure_floor,0.966,1.1912624000000003,-1.2272,0.9412624000000003
offset_pressure_floor,0.968,1.1888096000000001,-1.2256,0.9388096000000001
offset_pressure_floor,0.97,1.18636,-1.2240000000000002,0.9363600000000001
offset_pressure_floor,0.972,1.1839136,-1.2224000000000002,0.9339135999999999
offset_pressure_floor,0.974,1.1814704000000003,-1.2208,0.9314704000000003
offset_pressure_floor,0.976,1.1790304000000003,-1.2192,0.9290304000000003
offset_pressure_floor,0.978,1.1765936,-1.2176,0.9265935999999999
offset_pressure_floor,0.98,1.17416,-1.2160000000000002,0.9241600000000001
offset_pressure_floor,0.982,1.1717296000000001,-1.2144000000000001,0.9217296000000001
offset_pressure_floor,0.984,1.1693023999999999,-1.2128,0.9193023999999999
offset_pressure_floor,0.986,1.1668784,-1.2112,0.9168784000000001
offset_pressure_floor,0.988,1.1644576,-1.2096,0.9144576
offset_pressure_floor,0.99,1.1620400000000002,-1.2080000000000002,0.9120400000000002
offset_pressure_floor,0.992,1.1596256,-1.2064000000000001,0.9096256
offset_pressure_floor,0.994,1.1572144,-1.2048,0.9072144
offset_pressure_floor,0.996,1.1548064,-1.2032,0.9048064
offset_pressure_floor,0.998,1.1524016000000001,-1.2016,0.9024016000000001
offset_pressure_floor,1.0,1.15,-1.2000000000000002,0.8999999999999999
offset_pressure_floor,1.002,1.1476016,-1.1984000000000001,0.8976016
offset_pressure_floor,1.004,1.1452064000000002,-1.1968,0.8952064000000002
offset_pressure_floor,1.006,1.1428144,-1.1952,0.8928144
offset_pressure_floor,1.008,1.1404256,-1.1936,0.8904255999999999
offset_pressure_floor,1.01,1.1380400000000002,-1.192,0.8880400000000002
offset_pressure_floor,1.012,1.1356576,-1.1904000000000001,0.8856576
offset_pressure_floor,1.014,1.1332784,-1.1888,0.8832784
offset_pressure_floor,1.016,1.1309024,-1.1872,0.8809024000000001
offset_pressure_floor,1.018,1.1285296000000002,-1.1856,0.8785296000000002
offset_pressure_floor,1.02,1.12616,-1.184,0.87616
offset_pressure_floor,1.022,1.1237936,-1.1824000000000001,0.8737936
offset_pressure_floor,1.024,1.1214304,-1.1808,0.8714303999999999
offset_pressure_floor,1.026,1.1190704,-1.1792,0.8690704
offset_pressure_floor,1.028,1.1167136,-1.1776,0.8667136
offset_pressure_floor,1.03,1.11436,-1.176,0.86436
offset_pressure_floor,1.032,1.1120096,-1.1744,0.8620095999999999
offset_pressure_floor,1.034,1.1096624,-1.1728,0.8596623999999999
offset_pressure_floor,1.036,1.1073184,-1.1712,0.8573184
offset_pressure_floor,1.038,1.1049776,-1.1696,0.8549776
offset_pressure_floor,1.04,1.10264,-1.168,0.8526400000000001
offset_pressure_floor,1.042,1.1003056,-1.1664,0.8503056
offset_pressure_floor,1.044,1.0979744,-1.1648,0.8479744
offset_pressure_floor,1.046,1.0956464,-1.1632,0.8456463999999999
offset_pressure_floor,1.048,1.0933216,-1.1616,0.8433215999999999
offset_pressure_floor,1.05,1.0910000000000002,-1.16,0.8410000000000002
offset_pressure_floor,1.052,1.0886816000000001,-1.1584,0.8386816000000001
offset_pressure_floor,1.054,1.0863664000000002,-1.1568,0.8363664000000002
offset_pressure_floor,1.056,1.0840543999999999,-1.1552,0.8340543999999999
offset_pressure_floor,1.058,1.0817456,-1.1536,0.8317456000000001
offset_pressure_floor,1.06,1.07944,-1.152,0.82944
offset_pressure_floor,1.062,1.0771376,-1.1504,0.8271375999999999
offset_pressure_floor,1.064,1.0748384,-1.1488,0.8248384
offset_pressure_floor,1.066,1.0725424,-1.1472,0.8225423999999999
offset_pressure_floor,1.068,1.0702496,-1.1456,0.8202495999999999
offset_pressure_floor,1.07,1.0679599999999998,-1.144,0.8179599999999998
offset_pressure_floor,1.072,1.0656735999999998,-1.1424,0.8156735999999998
offset_pressure_floor,1.074,1.0633903999999998,-1.1408,0.8133903999999998
offset_pressure_floor,1.076,1.0611104,-1.1392,0.8111104
offset_pressure_floor,1.0779999999999998,1.0588336000000003,-1.1376000000000002,0.8088336000000003
offset_pressure_floor,1.08,1.0565600000000002,-1.136,0.8065600000000002
offset_pressure_floor,1.0819999999999999,1.0542896000000002,-1.1344,0.8042896000000002
offset_pressure_floor,1.084,1.0520223999999998,-1.1328,0.8020223999999998
offset_pressure_floor,1.0859999999999999,1.0497584000000002,-1.1312000000000002,0.7997584000000002
offset_pressure_floor,1.088,1.0474975999999998,-1.1296,0.7974975999999998
offset_pressure_floor,1.0899999999999999,1.0452400000000002,-1.1280000000000001,0.7952400000000002
offset_pressure_floor,1.092,1.0429856,-1.1264,0.7929856
offset_pressure_floor,1.0939999999999999,1.0407344000000003,-1.1248000000000002,0.7907344000000003
offset_pressure_floor,1.096,1.0384864,-1.1232,0.7884864
offset_pressure_floor,1.0979999999999999,1.0362416000000003,-1.1216000000000002,0.7862416000000003
offset_pressure_floor,1.1,1.0339999999999998,-1.1199999999999999,0.7839999999999998
offset_pressure_floor,1.1019999999999999,1.0317616000000003,-1.1184,0.7817616000000003
offset_pressure_floor,1.104,1.0295264,-1.1168,0.7795264
offset_pressure_floor,1.1059999999999999,1.0272944000000002,-1.1152000000000002,0.7772944000000002
offset_pressure_floor,1.108,1.0250656,-1.1136,0.7750656
offset_pressure_floor,1.1099999999999999,1.0228400000000002,-1.112,0.7728400000000002
offset_pressure_floor,1.112,1.0206176,-1.1104,0.7706176
offset_pressure_floor,1.1139999999999999,1.0183984000000001,-1.1088000000000002,0.7683984000000001
offset_pressure_floor,1.116,1.0161824,-1.1072,0.7661823999999999
offset_pressure_floor,1.1179999999999999,1.0139696000000002,-1.1056000000000001,0.7639696000000002
offset_pressure_floor,1.12,1.0117599999999998,-1.1039999999999999,0.7617599999999998
offset_pressure_floor,1.1219999999999999,1.0095536000000003,-1.1024,0.7595536000000003
offset_pressure_floor,1.124,1.0073504,-1.1008,0.7573504
offset_pressure_floor,1.126,1.0051504000000002,-1.0992000000000002,0.7551504000000002
offset_pressure_floor,1.1280000000000001,1.0029536,-1.0976,0.7529535999999999
offset_pressure_floor,1.13,1.00076,-1.096,0.7507600000000001
offset_pressure_floor,1.1320000000000001,0.9985696,-1.0944,0.7485696
offset_pressure_floor,1.134,0.9963824000000002,-1.0928000000000002,0.7463824000000002
offset_pressure_floor,1.1360000000000001,0.9941983999999999,-1.0912,0.7441983999999999
offset_pressure_floor,1.138,0.9920176000000002,-1.0896000000000001,0.7420176000000002
offset_pressure_floor,1.1400000000000001,0.9898399999999999,-1.0879999999999999,0.7398399999999999
offset_pressure_floor,1.142,0.9876656000000001,-1.0864,0.7376656000000001
offset_pressure_floor,1.1440000000000001,0.9854943999999999,-1.0848,0.7354943999999999
offset_pressure_floor,1.146,0.9833264000000002,-1.0832000000000002,0.7333264000000002
offset_pressure_floor,1.1480000000000001,0.9811616,-1.0816,0.7311616
offset_pressure_floor,1.15,0.9790000000000001,-1.08,0.7290000000000001
offset_pressure_floor,1.1520000000000001,0.9768415999999999,-1.0784,0.7268415999999999
offset_pressure_floor,1.154,0.9746864000000002,-1.0768000000000002,0.7246864000000002
offset_pressure_floor,1.1560000000000001,0.9725343999999999,-1.0752,0.7225343999999999
offset_pressure_floor,1.158,0.9703856000000002,-1.0736,0.7203856000000002
offset_pressure_floor,1.1600000000000001,0.9682399999999999,-1.0719999999999998,0.7182399999999999
offset_pressure_floor,1.162,0.9660976000000001,-1.0704,0.7160976000000001
offset_pressure_floor,1.1640000000000001,0.9639583999999999,-1.0688,0.7139583999999999
offset_pressure_floor,1.166,0.9618224000000001,-1.0672000000000001,0.7118224000000001
offset_pressure_floor,1.1680000000000001,0.9596895999999999,-1.0655999999999999,0.7096895999999999
offset_pressure_floor,1.17,0.9575600000000001,-1.064,0.7075600000000001
offset_pressure_floor,1.1720000000000002,0.9554335999999999,-1.0624,0.7054335999999999
offset_pressure_floor,1.174,0.9533104000000001,-1.0608000000000002,0.7033104000000001
offset_pressure_floor,1.1760000000000002,0.9511903999999999,-1.0592,0.7011903999999999
offset_pressure_floor,1.178,0.9490736000000002,-1.0576,0.6990736000000002
offset_pressure_floor,1.1800000000000002,0.9469599999999998,-1.0559999999999998,0.6969599999999998
offset_pressure_floor,1.182,0.9448496000000001,-1.0544,0.6948496000000001
offset_pressure_floor,1.1840000000000002,0.9427423999999999,-1.0528,0.6927423999999999
offset_pressure_floor,1.186,0.9406384000000001,-1.0512000000000001,0.6906384000000001
offset_pressure_floor,1.1880000000000002,0.9385375999999999,-1.0495999999999999,0.6885375999999999
offset_pressure_floor,1.19,0.9364400000000002,-1.048,0.6864400000000002
offset_pressure_floor,1.1920000000000002,0.9343455999999999,-1.0464,0.6843455999999999
offset_pressure_floor,1.194,0.9322544000000001,-1.0448000000000002,0.6822544000000001
offset_pressure_floor,1.1960000000000002,0.9301663999999998,-1.0432,0.6801663999999998
offset_pressure_floor,1.198,0.9280816000000001,-1.0416,0.6780816000000001
offset_pressure_floor,1.2000000000000002,0.9259999999999998,-1.0399999999999998,0.6759999999999998
offset_pressure_floor,1.202,0.9239216000000001,-1.0384,0.6739216000000001
offset_pressure_floor,1.204,0.9218464000000001,-1.0368000000000002,0.6718464000000001
offset_pressure_floor,1.206,0.9197744000000001,-1.0352000000000001,0.6697744000000001
offset_pressure_floor,1.208,0.9177056000000001,-1.0336,0.6677056000000001
offset_pressure_floor,1.21,0.9156400000000001,-1.032,0.6656400000000001
offset_pressure_floor,1.212,0.9135776000000001,-1.0304,0.6635776000000001
offset_pressure_floor,1.214,0.9115184000000001,-1.0288000000000002,0.6615184000000001
offset_pressure_floor,1.216,0.9094624000000001,-1.0272000000000001,0.6594624000000001
offset_pressure_floor,1.218,0.9074096,-1.0256,0.6574096
offset_pressure_floor,1.22,0.90536,-1.024,0.65536
offset_pressure_floor,1.222,0.9033136,-1.0224,0.6533136
offset_pressure_floor,1.224,0.9012704,-1.0208000000000002,0.6512704
offset_pressure_floor,1.226,0.8992304,-1.0192,0.6492304
offset_pressure_floor,1.228,0.8971936,-1.0176,0.6471936
offset_pressure_floor,1.23,0.8951600000000001,-1.016,0.6451600000000001
offset_pressure_floor,1.232,0.8931296000000001,-1.0144,0.6431296000000001
offset_pressure_floor,1.234,0.8911024000000001,-1.0128000000000001,0.6411024000000001
offset_pressure_floor,1.236,0.8890784,-1.0112,0.6390784
offset_pressure_floor,1.238,0.8870576,-1.0096,0.6370576
offset_pressure_floor,1.24,0.88504,-1.008,0.63504
offset_pressure_floor,1.242,0.8830256000000001,-1.0064,0.6330256000000001
offset_pressure_floor,1.244,0.8810144000000001,-1.0048000000000001,0.6310144000000001
offset_pressure_floor,1.246,0.8790064000000001,-1.0032,0.6290064000000001
offset_pressure_floor,1.248,0.8770016,-1.0016,0.6270016
offset_pressure_floor,1.25,0.875,-1.0,0.625
offset_pressure_floor,1.252,0.8730016,-0.9984000000000001,0.6230016
offset_pressure_floor,1.254,0.8710064000000001,-0.9968,0.6210064000000001
offset_pressure_floor,1.256,0.8690144000000001,-0.9952000000000001,0.6190144000000001
offset_pressure_floor,1.258,0.8670256000000001,-0.9936,0.6170256000000001
offset_pressure_floor,1.26,0.86504,-0.992,0.61504
offset_pressure_floor,1.262,0.8630576,-0.9904000000000001,0.6130576
offset_pressure_floor,1.264,0.8610784,-0.9888,0.6110784
offset_pressure_floor,1.266,0.8591024,-0.9872000000000001,0.6091024
offset_pressure_floor,1.268,0.8571296,-0.9856,0.6071296
offset_pressure_floor,1.27,0.85516,-0.984,0.60516
offset_pressure_floor,1.272,0.8531936,-0.9824,0.6031936
offset_pressure_floor,1.274,0.8512303999999999,-0.9808,0.6012303999999999
offset_pressure_floor,1.276,0.8492704,-0.9792000000000001,0.5992704
offset_pressure_floor,1.278,0.8473136,-0.9776,0.5973136
offset_pressure_floor,1.28,0.84536,-0.976,0.59536
offset_pressure_floor,1.282,0.8434096,-0.9744,0.5934096
offset_pressure_floor,1.284,0.8414624,-0.9728,0.5914624
offset_pressure_floor,1.286,0.8395184,-0.9712000000000001,0.5895184
offset_pressure_floor,1.288,0.8375776,-0.9696,0.5875776
offset_pressure_floor,1.29,0.83564,-0.968,0.58564
offset_pressure_floor,1.292,0.8337055999999999,-0.9664,0.5837055999999999
offset_pressure_floor,1.294,0.8317743999999999,-0.9648,0.5817743999999999
offset_pressure_floor,1.296,0.8298464,-0.9632000000000001,0.5798464
offset_pressure_floor,1.298,0.8279216,-0.9616,0.5779216
offset_pressure_floor,1.3,0.826,-0.96,0.576
offset_pressure_floor,1.302,0.8240816,-0.9584,0.5740816
offset_pressure_floor,1.304,0.8221664,-0.9568,0.5721664
offset_pressure_floor,1.306,0.8202543999999999,-0.9552,0.5702543999999999
offset_pressure_floor,1.308,0.8183456,-0.9536,0.5683456
offset_pressure_floor,1.31,0.8164399999999999,-0.952,0.5664399999999999
offset_pressure_floor,1.312,0.8145376,-0.9504,0.5645376
offset_pressure_floor,1.314,0.8126384,-0.9488,0.5626384
offset_pressure_floor,1.316,0.8107424,-0.9472,0.5607424
offset_pressure_floor,1.318,0.8088496,-0.9456,0.5588496
offset_pressure_floor,1.32,0.80696,-0.944,0.55696
offset_pressure_floor,1.322,0.8050736,-0.9424,0.5550736
offset_pressure_floor,1.324,0.8031904,-0.9408,0.5531904
offset_pressure_floor,1.326,0.8013104,-0.9392,0.5513104
offset_pressure_floor,1.328,0.7994336,-0.9376,0.5494336
offset_pressure_floor,1.33,0.7975599999999999,-0.9359999999999999,0.5475599999999999
offset_pressure_floor,1.332,0.7956896,-0.9344,0.5456896
offset_pressure_floor,1.334,0.7938223999999999,-0.9328,0.5438223999999999
offset_pressure_floor,1.3359999999999999,0.7919584000000002,-0.9312000000000001,0.5419584000000002
offset_pressure_floor,1.338,0.7900976,-0.9296,0.5400976
offset_pressure_floor,1.3399999999999999,0.7882400000000002,-0.9280000000000002,0.5382400000000002
offset_pressure_floor,1.342,0.7863855999999999,-0.9264,0.5363855999999999
