batch,batch_position,queue_index,proposed_id,source_file,line_number,readiness,domain_family,duplicate_status,wolfram_status
4,45,826,NEXT+0826,_KleisliCategoryNon-DeterministicComputationMonads.txt,245,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,46,827,NEXT+0827,_KleisliCategoryNon-DeterministicComputationMonads.txt,253,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,47,828,NEXT+0828,_KleisliCategoryNon-DeterministicComputationMonads.txt,254,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,48,829,NEXT+0829,_KleisliCategoryNon-DeterministicComputationMonads.txt,257,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,49,830,NEXT+0830,_KleisliCategoryNon-DeterministicComputationMonads.txt,259,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,50,831,NEXT+0831,_KleisliCategoryNon-DeterministicComputationMonads.txt,261,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,51,832,NEXT+0832,_KleisliCategoryNon-DeterministicComputationMonads.txt,263,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,52,833,NEXT+0833,_KleisliCategoryNon-DeterministicComputationMonads.txt,280,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,53,834,NEXT+0834,_KleisliCategoryNon-DeterministicComputationMonads.txt,281,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,54,835,NEXT+0835,_KleisliCategoryNon-DeterministicComputationMonads.txt,282,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,55,836,NEXT+0836,_KleisliCategoryNon-DeterministicComputationMonads.txt,285,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,56,837,NEXT+0837,_KleisliCategoryNon-DeterministicComputationMonads.txt,289,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,57,838,NEXT+0838,_KleisliCategoryNon-DeterministicComputationMonads.txt,297,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,58,839,NEXT+0839,_KleisliCategoryNon-DeterministicComputationMonads.txt,312,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,59,840,NEXT+0840,_KleisliCategoryNon-DeterministicComputationMonads.txt,324,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,60,841,NEXT+0841,_KleisliCategoryNon-DeterministicComputationMonads.txt,325,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,61,842,NEXT+0842,_KleisliCategoryNon-DeterministicComputationMonads.txt,365,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,62,843,NEXT+0843,_KleisliCategoryNon-DeterministicComputationMonads.txt,375,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,63,844,NEXT+0844,_KleisliCategoryNon-DeterministicComputationMonads.txt,378,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,64,845,NEXT+0845,_KleisliCategoryNon-DeterministicComputationMonads.txt,381,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,65,846,NEXT+0846,_KleisliCategoryNon-DeterministicComputationMonads.txt,385,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,66,847,NEXT+0847,_KleisliCategoryNon-DeterministicComputationMonads.txt,400,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,67,848,NEXT+0848,_KleisliCategoryNon-DeterministicComputationMonads.txt,415,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,68,849,NEXT+0849,_KleisliCategoryNon-DeterministicComputationMonads.txt,419,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,69,850,NEXT+0850,_KleisliCategoryNon-DeterministicComputationMonads.txt,422,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,70,851,NEXT+0851,_KleisliCategoryNon-DeterministicComputationMonads.txt,425,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,71,852,NEXT+0852,_KleisliCategoryNon-DeterministicComputationMonads.txt,448,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,72,853,NEXT+0853,_KleisliCategoryNon-DeterministicComputationMonads.txt,456,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,73,854,NEXT+0854,_KleisliCategoryNon-DeterministicComputationMonads.txt,477,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,74,855,NEXT+0855,_KleisliCategoryNon-DeterministicComputationMonads.txt,526,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,75,856,NEXT+0856,_KleisliCategoryNon-DeterministicComputationMonads.txt,546,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,76,857,NEXT+0857,_KleisliCategoryNon-DeterministicComputationMonads.txt,578,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,77,858,NEXT+0858,_KleisliCategoryNon-DeterministicComputationMonads.txt,579,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
4,78,859,NEXT+0859,_Markdown.txt,15,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,79,860,NEXT+0860,bbmap2.txt,32,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,80,861,NEXT+0861,bbmap2.txt,42,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,81,862,NEXT+0862,bbmap2.txt,45,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,82,863,NEXT+0863,bbmap2.txt,54,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,83,864,NEXT+0864,bbmap2.txt,55,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,84,865,NEXT+0865,bbmap2.txt,67,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
4,85,866,NEXT+0866,bbmap2.txt,69,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,86,867,NEXT+0867,bbmap2.txt,78,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,87,868,NEXT+0868,bbmap2.txt,79,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,88,869,NEXT+0869,bbmap2.txt,80,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
4,89,870,NEXT+0870,bbmap2.txt,81,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,90,871,NEXT+0871,bbmap2.txt,82,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,91,872,NEXT+0872,bbmap2.txt,83,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,92,873,NEXT+0873,bbmap2.txt,84,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,93,874,NEXT+0874,bbmap2.txt,111,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,94,875,NEXT+0875,bbmap2.txt,112,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,95,876,NEXT+0876,bbmap2.txt,121,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,96,877,NEXT+0877,bbmap2.txt,125,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,97,878,NEXT+0878,bbmap2.txt,127,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
4,98,879,NEXT+0879,bbmap2.txt,129,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
4,99,880,NEXT+0880,bbmap2.txt,130,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
4,100,881,NEXT+0881,bbmap2.txt,174,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,101,882,NEXT+0882,bbmap2.txt,175,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,102,883,NEXT+0883,bbmap2.txt,183,review,optimization_computation,new_or_nonexact,file_has_parse_clean_wolfram
4,103,884,NEXT+0884,bbmap2.txt,184,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,104,885,NEXT+0885,bbmap2.txt,185,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
4,105,886,NEXT+0886,bbmap2.txt,186,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,106,887,NEXT+0887,bbmap2.txt,187,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,107,888,NEXT+0888,bbmap2.txt,189,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,108,889,NEXT+0889,bbmap2.txt,190,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,109,890,NEXT+0890,bbmap2.txt,239,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,110,891,NEXT+0891,bbmap2.txt,269,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,111,892,NEXT+0892,bbmap2.txt,282,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,112,893,NEXT+0893,bbmap2.txt,294,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,113,894,NEXT+0894,bbmap2.txt,295,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,114,895,NEXT+0895,bbmap2.txt,296,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,115,896,NEXT+0896,bbmap2.txt,298,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,116,897,NEXT+0897,bbmap2.txt,299,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,117,898,NEXT+0898,bbmap2.txt,300,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,118,899,NEXT+0899,bbmap2.txt,329,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,119,900,NEXT+0900,bbmap2.txt,330,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,120,901,NEXT+0901,bbmap2.txt,331,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
4,121,902,NEXT+0902,bbmap2.txt,332,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,122,903,NEXT+0903,bbmap2.txt,333,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,123,904,NEXT+0904,bbmap2.txt,344,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
4,124,905,NEXT+0905,bbmap2.txt,345,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,125,906,NEXT+0906,bbmap2.txt,346,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,126,907,NEXT+0907,bbmap2.txt,359,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,127,908,NEXT+0908,bbmap2.txt,361,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,128,909,NEXT+0909,bbmap2.txt,362,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,129,910,NEXT+0910,bbmap2.txt,386,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,130,911,NEXT+0911,bbmap2.txt,387,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,131,912,NEXT+0912,bbmap2.txt,421,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,132,913,NEXT+0913,bbmap2.txt,422,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,133,914,NEXT+0914,bbmap2.txt,423,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,134,915,NEXT+0915,bbmap2.txt,454,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,135,916,NEXT+0916,bbmap2.txt,479,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
4,136,917,NEXT+0917,bbmap2.txt,488,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,137,918,NEXT+0918,bbmap2.txt,535,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,138,919,NEXT+0919,bbmap2.txt,536,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,139,920,NEXT+0920,bbmap2.txt,549,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,140,921,NEXT+0921,bbmap2.txt,551,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,141,922,NEXT+0922,bbmap2.txt,559,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,142,923,NEXT+0923,bbmap2.txt,560,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,143,924,NEXT+0924,bbmap2.txt,561,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,144,925,NEXT+0925,bbmap2.txt,563,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,145,926,NEXT+0926,bbmap2.txt,564,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,146,927,NEXT+0927,bbmap2.txt,565,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,147,928,NEXT+0928,bbmap2.txt,566,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,148,929,NEXT+0929,bbmap2.txt,578,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,149,930,NEXT+0930,bbmap2.txt,579,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,150,931,NEXT+0931,bbmap2.txt,582,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,151,932,NEXT+0932,bbmap2.txt,583,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,152,933,NEXT+0933,bbmap2.txt,584,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,153,934,NEXT+0934,bbmap2.txt,588,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,154,935,NEXT+0935,bbmap2.txt,589,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,155,936,NEXT+0936,bbmap2.txt,590,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,156,937,NEXT+0937,bbmap2.txt,591,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,157,938,NEXT+0938,bbmap2.txt,592,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,158,939,NEXT+0939,bbmap2.txt,597,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,159,940,NEXT+0940,bbmap2.txt,598,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,160,941,NEXT+0941,completeme.txt,30,review,general_math,new_or_nonexact,needs_wolfram_translation
4,161,942,NEXT+0942,completeme.txt,33,review,general_math,new_or_nonexact,needs_wolfram_translation
4,162,943,NEXT+0943,completeme.txt,47,review,general_math,new_or_nonexact,needs_wolfram_translation
4,163,944,NEXT+0944,completeme.txt,204,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,164,945,NEXT+0945,https---orcid.txt,44,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
4,165,946,NEXT+0946,latext.txt,40,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,166,947,NEXT+0947,latext.txt,43,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
4,167,948,NEXT+0948,latext.txt,79,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,168,949,NEXT+0949,latext.txt,106,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
4,169,950,NEXT+0950,latext.txt,115,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
4,170,951,NEXT+0951,latext.txt,116,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,171,952,NEXT+0952,latext.txt,121,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
4,172,953,NEXT+0953,latext.txt,154,review,gravity_cosmology,new_or_nonexact,file_has_parse_clean_wolfram
4,173,954,NEXT+0954,latext.txt,206,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
4,174,955,NEXT+0955,latext.txt,221,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
4,175,956,NEXT+0956,latext.txt,223,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
4,176,957,NEXT+0957,quantum_communication_schematic.txt,7,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,177,959,NEXT+0959,quantum_communication_schematic.txt,16,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,178,960,NEXT+0960,quantum_communication_schematic.txt,17,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,179,961,NEXT+0961,quantum_communication_schematic.txt,18,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,180,962,NEXT+0962,quantum_communication_schematic.txt,29,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,181,963,NEXT+0963,quantum_communication_schematic.txt,104,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,182,964,NEXT+0964,quantum_communication_schematic.txt,116,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,183,965,NEXT+0965,quantum_communication_schematic.txt,118,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,184,966,NEXT+0966,quantum_communication_schematic.txt,128,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,185,967,NEXT+0967,quantum_communication_schematic.txt,129,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,186,968,NEXT+0968,quantum_communication_schematic.txt,143,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,187,969,NEXT+0969,quantum_communication_schematic.txt,150,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,188,970,NEXT+0970,quantum_communication_schematic.txt,162,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,189,971,NEXT+0971,quantum_communication_schematic.txt,170,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,190,972,NEXT+0972,quantum_communication_schematic.txt,174,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,191,973,NEXT+0973,univision.txt,59,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
4,192,974,NEXT+0974,univision.txt,127,review,signal_wave,new_or_nonexact,needs_wolfram_translation
