"id","title","uuid","loc_class","arxiv_class","RTEID","poloidal_theta_rad","toroidal_phi_rad","rteid_source","PiID","TZPi","PiPE_position"
"ID3652","Quantum Quantum State Functional","921b8c2a-5504-50d1-bf04-4da8514e3232","QC - Physics: relativity and gravitation","gr-qc","RTE:P14181.5270:T4.5172","14181.5270","4.5172","computed","4985946163718","6","3659"
"ID3653","Wavefunction Evolution Equation","d8ba50c0-8299-5ff9-86b9-cf6381d4ed94","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14185.4102:T4.5236","14185.4102","4.5236","computed","9859461637180","1","3660"
"ID3654","Connection Functional","b9e130af-8dbb-5ed4-a2e3-e3d888b33770","QC - Physics: relativity and gravitation","gr-qc","RTE:P14189.2935:T4.5300","14189.2935","4.5300","computed","8594616371802","6","3661"
"ID3655","Vortex Propagator Laplacian Operator","6c88cbd8-0aa2-5bc3-9e28-e42866db0840","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14193.1767:T4.5364","14193.1767","4.5364","computed","5946163718027","3","3662"
"ID3656","Quantum Pressure Functional","b14bca3d-fc3e-514a-9997-03acd7c55541","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14197.0599:T4.5428","14197.0599","4.5428","computed","9461637180270","7","3663"
"ID3657","Quantum Mode Frequency Relation","6877ff45-7cae-5f10-aef7-f73dba7b70e5","QC - Physics: relativity and gravitation","gr-qc","RTE:P14200.9431:T4.5492","14200.9431","4.5492","computed","4616371802709","1","3664"
"ID3658","Propagator Functional","9a3f9405-76a6-5f6f-a889-e1159f6bdd54","QC - Physics: relativity and gravitation","gr-qc","RTE:P14204.8264:T4.5556","14204.8264","4.5556","computed","6163718027098","8","3665"
"ID3659","Stress-Energy Tensor","eefbb96b-34d1-555d-a06b-0040a6871d12","QB - Astronomy","astro-ph.SR","RTE:P14208.7096:T4.5620","14208.7096","4.5620","computed","1637180270981","0","3666"
"ID3660","Fibonacci Connection Scaling Law","bb5f6887-4c43-533a-aeb0-d594df14410f","QC - Physics: relativity and gravitation","gr-qc","RTE:P14212.5928:T4.5684","14212.5928","4.5684","computed","6371802709819","2","3667"
"ID3661","Channel Fibonacci Charge Functional","5c3df99c-a451-5e38-aa63-840583aa8aa8","TK - Electrical engineering: information theory","cs.IT","RTE:P14216.4760:T4.5748","14216.4760","4.5748","computed","3718027098199","7","3668"
"ID3662","Recon Quantum State Relation","faa7e76c-df6e-5582-83ad-617a07595f3f","QC - Physics: relativity and gravitation","gr-qc","RTE:P14220.3592:T4.5812","14220.3592","4.5812","computed","7180270981994","0","3669"
"ID3663","Recon Hamiltonian","685d6e69-75b0-536c-86c8-f873767a9de3","QC - Physics: relativity and gravitation","gr-qc","RTE:P14224.2425:T4.5876","14224.2425","4.5876","computed","1802709819943","9","3670"
"ID3664","Quantum Holonomy Stress-Energy Tensor","5419c070-a5e1-50a7-b8eb-eafb07710338","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P14228.1257:T4.5940","14228.1257","4.5940","computed","8027098199430","8","3671"
"ID3665","Quantum Stress-Energy Tensor","54870d44-d769-528a-a150-656e81866a1c","QC - Physics: relativity and gravitation","gr-qc","RTE:P14232.0089:T4.6004","14232.0089","4.6004","computed","0270981994309","1","3672"
"ID3666","Phase Quantum Pressure Relation","3fac68e7-e6fb-5ba0-875c-2db0371c8f3f","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14235.8921:T4.6068","14235.8921","4.6068","computed","2709819943099","9","3673"
"ID3667","Displacement Scaling Law","ce3c12e4-d80c-57e5-8c49-8c77fb95bb74","QC - Physics: relativity and gravitation","gr-qc","RTE:P14239.7754:T4.6132","14239.7754","4.6132","computed","7098199430992","9","3674"
"ID3668","Stress-Energy Tensor","c144cca2-1333-5501-81ee-a76199c0183b","QC - Physics: relativity and gravitation","gr-qc","RTE:P14243.6586:T4.6196","14243.6586","4.6196","computed","0981994309924","4","3675"
"ID3669","Info Action Functional","27a9b9ed-527d-55d3-87b4-f94b7dd9df0a","QC - Physics: relativity and gravitation","gr-qc","RTE:P14247.5418:T4.6260","14247.5418","4.6260","computed","9819943099244","3","3676"
"ID3670","Density","5ca34dbb-32b3-5147-86f8-b39155318201","QB - Astronomy","astro-ph.SR","RTE:P14251.4250:T4.6324","14251.4250","4.6324","computed","8199430992448","0","3677"
"ID3671","Kinetic Term Relation","00ff92a3-a170-5dbb-a966-0dfea113cb7c","QC - Physics: relativity and gravitation","gr-qc","RTE:P14255.3082:T4.6388","14255.3082","4.6388","computed","1994309924488","9","3678"
"ID3672","Magnetic Helicity Tensor Coupling","6c2ee0fd-2079-589a-bdbe-c404ddaf0ef2","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P14259.1915:T4.6452","14259.1915","4.6452","computed","9943099244889","9","3679"
"ID3673","Grav Quantum Charge Functional","76b8a2f0-6d31-583e-ac3a-dfd86f39b979","QC - Physics: relativity and gravitation","gr-qc","RTE:P14263.0747:T4.6516","14263.0747","4.6516","computed","9430992448895","2","3680"
"ID3674","Action Relation","7cbae320-7217-5e7f-90d0-3465bbb6c9b5","QC - Physics: relativity and gravitation","gr-qc","RTE:P14266.9579:T4.6580","14266.9579","4.6580","computed","4309924488957","4","3681"
"ID3675","Charge Relation","a4015091-f7bf-5589-a410-9c02c2a04434","QC - Physics: relativity and gravitation","gr-qc","RTE:P14270.8411:T4.6644","14270.8411","4.6644","computed","3099244889575","4","3682"
"ID3676","Grav Quantum Capacitance Relation","3b32ca58-4770-5b1c-8287-10dab30372ff","QC - Physics: relativity and gravitation","gr-qc","RTE:P14274.7244:T4.6708","14274.7244","4.6708","computed","0992448895757","8","3683"
"ID3677","Planck System Relation","bf7ef882-5e4f-5794-adeb-8678bdf57b69","QC - Physics: relativity and gravitation","gr-qc","RTE:P14278.6076:T4.6772","14278.6076","4.6772","computed","9924488957571","8","3684"
"ID3678","Wake Spectral Gap Laplacian Operator","951a77c9-e9cc-5410-b188-727213e8501d","QC - Physics: quantum theory","quant-ph","RTE:P14282.4908:T4.6836","14282.4908","4.6836","computed","9244889575712","9","3685"
"ID3679","Spectral Gap Laplacian Operator","85c67675-eba1-5039-97be-9a61c2e886d9","QC - Physics: quantum theory","quant-ph","RTE:P14286.3740:T4.6900","14286.3740","4.6900","computed","2448895757128","5","3686"
"ID3680","Kinetic Term Relation","11f2a0d5-1aef-5bfd-becc-c74dfd73dcd4","QC - Physics","physics.gen-ph","RTE:P14290.2572:T4.6964","14290.2572","4.6964","computed","4488957571282","7","3687"
"ID3681","Density","2c849fbb-e126-5f0f-a240-c5523f751eff","QC - Physics","physics.gen-ph","RTE:P14294.1405:T4.7028","14294.1405","4.7028","computed","4889575712828","5","3688"
"ID3682","Definition of 180^circ - 137.5^circ","d859a1b7-8c1b-5286-88a8-ae30b21bb52a","QC - Physics","physics.gen-ph","RTE:P14298.0237:T4.7092","14298.0237","4.7092","computed","8895757128289","7","3689"
"ID3683","Matching Outer Gas Giant Resonance Causes Relation","8624c891-a7e6-5556-8370-6e3db5fba00b","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14301.9069:T4.7156","14301.9069","4.7156","computed","8957571282890","1","3690"
"ID3684","Simulation Yields Correlation Coefficient Relation","cdca3de0-181e-5c4b-a52c-963334f47697","QC - Physics: quantum theory","quant-ph","RTE:P14305.7901:T4.7220","14305.7901","4.7220","computed","9575712828905","2","3691"
"ID3685","Capacitance Tensor Coupling","b4bc440f-3a48-5a7f-9388-b2dada24a9c7","QC - Physics","physics.gen-ph","RTE:P14309.6734:T4.7284","14309.6734","4.7284","computed","5757128289059","8","3692"
"ID3686","Mode Frequency Relation","7b847e76-0b8c-5864-9fa7-76e170f594e9","QC - Physics","physics.gen-ph","RTE:P14313.5566:T4.7348","14313.5566","4.7348","computed","7571282890592","2","3693"
"ID3687","Trajectory Chemical Potential Tensor Coupling","732bf7fc-0461-5d88-ac82-4ddcf1058ee1","QC - Physics","physics.gen-ph","RTE:P14317.4398:T4.7412","14317.4398","4.7412","computed","5712828905923","8","3694"
"ID3688","Trajectory Word Relation","55054da6-4aa8-5918-b22e-96130825edcf","QC - Physics","physics.gen-ph","RTE:P14321.3230:T4.7476","14321.3230","4.7476","computed","7128289059232","9","3695"
"ID3689","Particlespecies Cooper-Pair Pressure Relation","90618220-d5e0-5e8d-882e-2f4ccbe860d0","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14325.2062:T4.7540","14325.2062","4.7540","computed","1282890592323","0","3696"
"ID3690","Thought FMRI NeuralActivity ElectricalFlow DAANSph Relation","1e02c68a-96a1-5fdc-b058-f380c44a9bcc","QH - Natural history/biology","q-bio.NC","RTE:P14329.0895:T4.7604","14329.0895","4.7604","computed","2828905923233","5","3697"
"ID3691","Curvature Relation","87d8e434-d602-515f-b04d-f1f84de39ed9","QC - Physics: relativity and gravitation","gr-qc","RTE:P14332.9727:T4.7668","14332.9727","4.7668","computed","8289059232332","9","3698"
"ID3692","Potential Energy Product","a89b4df8-ee4e-5a23-94a6-95912adf0f9b","QC - Physics","physics.gen-ph","RTE:P14336.8559:T4.7732","14336.8559","4.7732","computed","2890592323326","2","3699"
"ID3693","TrawinData Golden Complement Initialization Relation","c2162ab1-2b12-5697-b679-7457c3b5eb85","QC - Physics","physics.gen-ph","RTE:P14340.7391:T4.7796","14340.7391","4.7796","computed","8905923233260","3","3700"
"ID3694","Suggesting System Initializes at Point Relation","5dd184cd-e46c-5a45-b786-6cbe07453942","QC - Physics","physics.gen-ph","RTE:P14344.6224:T4.7860","14344.6224","4.7860","computed","9059232332609","2","3701"
"ID3695","Density","1f9c4f68-d5b3-520c-abb1-70acdaf04da4","QC - Physics","physics.gen-ph","RTE:P14348.5056:T4.7924","14348.5056","4.7924","computed","0592323326097","3","3702"
"ID3696","Field Strength Expectation Value","d74492f2-60c8-5e61-b6e9-8e423061f66e","QC - Physics","physics.gen-ph","RTE:P14352.3888:T4.7988","14352.3888","4.7988","computed","5923233260972","3","3703"
"ID3697","Wedge Reconstruction Expressed as Bulk Relation","f0440a42-7262-5e00-b4e4-9f7668e991b9","QC - Physics","physics.gen-ph","RTE:P14356.2720:T4.8052","14356.2720","4.8052","computed","9232332609729","2","3704"
"ID3698","Boundary Dy ID Master Synchronization Relation","e266e7b0-5c95-5a8d-8d54-6182c3f97978","QC - Physics","physics.gen-ph","RTE:P14360.1552:T4.8116","14360.1552","4.8116","computed","2323326097299","6","3705"
"ID3699","Synchronization It Enters Functional","aee9a54e-45ee-56f1-9c1b-1237bb778e83","QC - Physics","physics.gen-ph","RTE:P14364.0385:T4.8180","14364.0385","4.8180","computed","3233260972997","0","3706"
"ID3700","Vector Potential Relation","b5bfcae6-4b45-511f-bb79-57ae7e36715a","QC - Physics","physics.gen-ph","RTE:P14367.9217:T4.8244","14367.9217","4.8244","computed","2332609729971","9","3707"
"ID3701","Fibonacci Displacement Field","85759ad5-f271-5992-8fb0-0fcb5ebed8e6","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14371.8049:T4.8308","14371.8049","4.8308","computed","3326097299712","7","3708"
"ID3702","Scale Invariant Relation","7d9d83a4-a705-51e8-a3e3-83ca0816b1a5","TK - Electrical engineering: information theory","cs.IT","RTE:P14375.6881:T4.8372","14375.6881","4.8372","computed","3260972997120","2","3709"
"ID3703","Quantum Casimir Pressure Relation","ed75ccca-9b47-587d-9e9c-e9e98390d491","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14379.5714:T4.8436","14379.5714","4.8436","computed","2609729971208","9","3710"
"ID3704","Quantum Pressure Relation","ccfdfd34-cb2f-5c1f-8b27-34d312eb2b17","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14383.4546:T4.8500","14383.4546","4.8500","computed","6097299712084","9","3711"
"ID3705","Casimir Quantum Gravity Relation","b2872d9f-8d8d-5367-8098-a7a3fce2b13b","QC - Physics: relativity and gravitation","gr-qc","RTE:P14387.3378:T4.8564","14387.3378","4.8564","computed","0972997120844","7","3712"
"ID3706","Density","db6df001-e3e5-5ebe-abe3-21cfe42e48ae","QC - Physics","physics.gen-ph","RTE:P14391.2210:T4.8628","14391.2210","4.8628","computed","9729971208443","1","3713"
"ID3707","Magnetic Helicity Relation","72f8f5b3-91f6-598f-87a1-2ed972a32e0b","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P14395.1042:T4.8691","14395.1042","4.8691","computed","7299712084433","2","3714"
"ID3708","Quantum Density Evolution Equation","09c098d0-2e80-5188-8c39-1aacbd3ad617","QC - Physics: quantum theory","quant-ph","RTE:P14398.9875:T4.8755","14398.9875","4.8755","computed","2997120844335","0","3715"
"ID3709","Holonomy Stress-Energy Tensor","35563c8e-cbff-58c4-94f2-8f5b9e69d902","QC - Physics","physics.gen-ph","RTE:P14402.8707:T4.8819","14402.8707","4.8819","computed","9971208443357","8","3716"
"ID3710","Messages Flat Equation","d8dc58fe-3343-538c-9716-0ea31403ee3c","QC - Physics","physics.gen-ph","RTE:P14406.7539:T4.8883","14406.7539","4.8883","computed","9712084433573","4","3717"
"ID3711","Messages Flat Equation","6afaebd0-4f1b-53a8-99b2-b1cbedbcc0d1","QC - Physics","physics.gen-ph","RTE:P14410.6371:T4.8947","14410.6371","4.8947","computed","7120844335732","4","3718"
"ID3712","Messages Flat Equation","08437e57-1b55-5af0-9330-40031edda100","QC - Physics","physics.gen-ph","RTE:P14414.5204:T4.9011","14414.5204","4.9011","computed","1208443357326","3","3719"
"ID3713","Messages Flat Equation","af638bf6-d47f-5c26-b9b7-e67f2f2cd3dd","QC - Physics","physics.gen-ph","RTE:P14418.4036:T4.9075","14418.4036","4.9075","computed","2084433573265","3","3720"
"ID3714","Curvature Relation","10f80ab1-fc8a-5697-9edd-6f0a1e9a42cb","QC - Physics: relativity and gravitation","gr-qc","RTE:P14422.2868:T4.9139","14422.2868","4.9139","computed","0844335732654","5","3721"
"ID3715","Text Hamiltonian","97eceea1-9947-5774-a442-149878d27b19","QC - Physics: quantum theory","quant-ph","RTE:P14426.1700:T4.9203","14426.1700","4.9203","computed","8443357326548","7","3722"
"ID3716","Magnetic Helicity Evolution Evolution Relation","81dcb667-839a-5d2b-ac9b-af6f7b8d91cf","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P14430.0532:T4.9267","14430.0532","4.9267","computed","4433573265489","3","3723"
"ID3717","Magnetic Field","dc48d84e-f34a-515f-921b-834c57a60279","QC - Physics: plasma and electromagnetic fields","physics.plasm-ph","RTE:P14433.9365:T4.9331","14433.9365","4.9331","computed","4335732654893","2","3724"
"ID3718","Curvatureflow Holonomy Theta Relation","d1e2001b-549f-57ef-bcc9-fffa75a1fa98","QC - Physics: relativity and gravitation","gr-qc","RTE:P14437.8197:T4.9395","14437.8197","4.9395","computed","3357326548938","6","3725"
"ID3719","Delta Definition","9a42da07-6f5e-50c8-b624-d60c46b6981a","QC - Physics","physics.gen-ph","RTE:P14441.7029:T4.9459","14441.7029","4.9459","computed","3573265489382","5","3726"
"ID3720","Open Breakthrough Energy Evolution Equation","c4b8a980-75c7-59cb-8913-187d287ef8da","QC - Physics","physics.gen-ph","RTE:P14445.5861:T4.9523","14445.5861","4.9523","computed","5732654893823","4","3727"
"ID3721","Holonomy Hamiltonian","2a648b3f-1ac8-554b-9f63-009a92ae08d4","QC - Physics: quantum theory","quant-ph","RTE:P14449.4694:T4.9587","14449.4694","4.9587","computed","7326548938239","8","3728"
"ID3722","Partition Function Relation","b8f2a49c-45ab-51ee-a9a9-4dc011914ccc","QC - Physics: relativity and gravitation","gr-qc","RTE:P14453.3526:T4.9651","14453.3526","4.9651","computed","3265489382391","9","3729"
"ID3723","Phase Field","1e7cbfb5-90f3-589b-8014-0f06b56689ce","QC - Physics","physics.gen-ph","RTE:P14457.2358:T4.9715","14457.2358","4.9715","computed","2654893823911","3","3730"
"ID3724","Definition of γ_f(t)","c5751389-08b7-5fd4-b725-79f289af14b9","QC - Physics","physics.gen-ph","RTE:P14461.1190:T4.9779","14461.1190","4.9779","computed","6548938239119","8","3731"
"ID3725","Wavefunction Definition","e42e4398-a762-5787-a254-6a946288c102","QC - Physics: waves, acoustics, and fluid dynamics","physics.flu-dyn","RTE:P14465.0022:T4.9843","14465.0022","4.9843","computed","5489382391193","2","3732"
"ID3726","Definition of κ_f","03830a3c-1e4a-5546-9f15-a535e4e3c1a0","QC - Physics","physics.gen-ph","RTE:P14468.8855:T4.9907","14468.8855","4.9907","computed","4893823911932","3","3733"
"ID3727","Area Operator","9c071cde-6c35-525d-9e88-0ed9726d61e4","QC - Physics: quantum theory","quant-ph","RTE:P14472.7687:T4.9971","14472.7687","4.9971","computed","8938239119325","9","3734"
"ID3728","Potential Relation","3402a806-ef48-5e39-b711-f9f94347f159","QC - Physics: quantum theory","quant-ph","RTE:P14476.6519:T5.0035","14476.6519","5.0035","computed","9382391193259","1","3735"
"ID3729","Text Torus Relation","d00965a8-3fba-5e70-997c-f491996e56d1","QC - Physics","physics.gen-ph","RTE:P14480.5351:T5.0099","14480.5351","5.0099","computed","3823911932597","1","3736"
"ID3730","Mode Frequency Relation","fb198f12-259d-51a0-aabd-51e9e93b0ab9","QC - Physics","physics.gen-ph","RTE:P14484.4183:T5.0163","14484.4183","5.0163","computed","8239119325974","9","3737"
"ID3731","Quantum State Functional","a1fa8eae-b616-5376-9be2-3dbf0770fa3c","QC - Physics: quantum theory","quant-ph","RTE:P14488.3016:T5.0227","14488.3016","5.0227","computed","2391193259746","3","3738"
"ID3732","Quantum State Functional","557f3213-883e-5b2a-8d24-40cf5e2317f5","QC - Physics: quantum theory","quant-ph","RTE:P14492.1848:T5.0291","14492.1848","5.0291","computed","3911932597463","2","3739"
"ID3733","Quantum State Functional","4ea3424c-c203-5edd-8b38-d00f195950a2","QC - Physics: quantum theory","quant-ph","RTE:P14496.0680:T5.0355","14496.0680","5.0355","computed","9119325974636","5","3740"
"ID3734","Density","3b2f628b-428f-5b4c-90ac-8ddc288739b8","QC - Physics","physics.gen-ph","RTE:P14499.9512:T5.0419","14499.9512","5.0419","computed","1193259746366","9","3741"
"ID3735","Delta Definition","73679ab9-756d-5028-9575-65e5dc8f6e41","TK - Electrical engineering: information theory","cs.IT","RTE:P14503.8345:T5.0483","14503.8345","5.0483","computed","1932597463667","7","3742"
"ID3736","Text Magnetic Flux Definition","43bd84fe-afcb-5f45-9fe0-669897d8c495","TK - Electrical engineering: information theory","cs.IT","RTE:P14507.7177:T5.0547","14507.7177","5.0547","computed","9325974636673","4","3743"
"ID3737","Daanssphere Relation","02d65c6a-6cf0-5f92-ab33-f72fb90a4968","TK - Electrical engineering: information theory","cs.IT","RTE:P14511.6009:T5.0611","14511.6009","5.0611","computed","3259746366730","6","3744"
"ID3738","Subset Magnetic Helicity Functor","47e9ad67-95de-5fcf-8df1-df357b7f23bf","TK - Electrical engineering: information theory","cs.IT","RTE:P14515.4841:T5.0675","14515.4841","5.0675","computed","2597463667305","3","3745"
"ID3739","Transfer Operator Laplacian Operator","df093cae-911f-5e01-93a3-71ebc1beafd4","TK - Electrical engineering: information theory","cs.IT","RTE:P14519.3673:T5.0739","14519.3673","5.0739","computed","5974636673058","6","3746"
"ID3740","Spectral Gap Laplacian Operator","7af15522-121e-5ce5-9670-a614e29407d9","TK - Electrical engineering: information theory","cs.IT","RTE:P14523.2506:T5.0803","14523.2506","5.0803","computed","9746366730583","6","3747"
